"Co_Code","Co_Name","Stock Exchange","NSE Symbol","Industry","Sector","Year End","Equity Paid Up","Net Sales","PAT","PBIDT","Debt-Equity Ratio[Latest]","PBIDTM (%)[Latest]"
27264,"Prime Focus","NSE","PFOCUS","Entertainment - Content Providers","Entertainment",201103,13.89,135.5,19.75,59.84,0.51,49.1
27264,"Prime Focus","NSE","PFOCUS","Entertainment - Content Providers","Entertainment",201203,13.89,171.03,23.07,81.47,0.51,49.1
27264,"Prime Focus","NSE","PFOCUS","Entertainment - Content Providers","Entertainment",201303,18.54,182.88,-59.24,-33.49,0.51,49.1
27264,"Prime Focus","NSE","PFOCUS","Entertainment - Content Providers","Entertainment",201406,18.54,275.3,63.82,131.46,0.51,49.1
27264,"Prime Focus","NSE","PFOCUS","Entertainment - Content Providers","Entertainment",201506,29.89,123.59,-28.11,43.57,0.51,49.1
27264,"Prime Focus","NSE","PFOCUS","Entertainment - Content Providers","Entertainment",201603,29.89,118.85,8.36,58.36,0.51,49.1
27265,"Celestial Biolab","NSE","CELESTIAL","Biotechnology","Pharmaceuticals",201103,14.6,25.22,2.42,6.19,0.17,45.32
27265,"Celestial Biolab","NSE","CELESTIAL","Biotechnology","Pharmaceuticals",201203,14.6,20.59,0.92,4.69,0.17,45.32
27265,"Celestial Biolab","NSE","CELESTIAL","Biotechnology","Pharmaceuticals",201303,14.6,21.16,0.71,5.73,0.17,45.32
27265,"Celestial Biolab","NSE","CELESTIAL","Biotechnology","Pharmaceuticals",201403,17.35,23.5,0.84,7.75,0.17,45.32
27265,"Celestial Biolab","NSE","CELESTIAL","Biotechnology","Pharmaceuticals",201503,18.56,27.45,1.3,12.44,0.17,45.32
27266,"Kewal Kir.Cloth.","NSE","KKCL","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201103,12.33,236.62,46.23,77.04,0.07,23.73
27266,"Kewal Kir.Cloth.","NSE","KKCL","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201203,12.33,301.9,52.14,85.14,0.07,23.73
27266,"Kewal Kir.Cloth.","NSE","KKCL","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201303,12.33,304.56,53.42,85.83,0.07,23.73
27266,"Kewal Kir.Cloth.","NSE","KKCL","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201403,12.33,373.75,67.03,105.24,0.07,23.73
27266,"Kewal Kir.Cloth.","NSE","KKCL","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201503,12.33,416.78,66.24,104.48,0.07,23.73
27266,"Kewal Kir.Cloth.","NSE","KKCL","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201603,12.33,466.86,67.95,111.02,0.07,23.73
27271,"KF Airlines","NSE","KFA","Transport - Airlines","Air Transport Service",201103,497.78,6321.61,-1027.4,33.19,0,-523.79
27271,"KF Airlines","NSE","KFA","Transport - Airlines","Air Transport Service",201203,577.65,5484.55,-2328.01,-1827.88,0,-523.79
27271,"KF Airlines","NSE","KFA","Transport - Airlines","Air Transport Service",201303,808.72,500.4,-4301.12,-2626.19,0,-523.79
27272,"Supreme Infra.","NSE","SUPREMEINF","Engineering - Turnkey Services","Infrastructure Developers & Operators",201103,16.74,917.86,75.95,161.47,2.59,16.89
27272,"Supreme Infra.","NSE","SUPREMEINF","Engineering - Turnkey Services","Infrastructure Developers & Operators",201203,16.74,1505.91,91.8,246.28,2.59,16.89
27272,"Supreme Infra.","NSE","SUPREMEINF","Engineering - Turnkey Services","Infrastructure Developers & Operators",201303,16.74,1986.95,109.64,312.54,2.59,16.89
27272,"Supreme Infra.","NSE","SUPREMEINF","Engineering - Turnkey Services","Infrastructure Developers & Operators",201403,20.09,2170.66,90.03,317.33,2.59,16.89
27272,"Supreme Infra.","NSE","SUPREMEINF","Engineering - Turnkey Services","Infrastructure Developers & Operators",201503,25.7,1516.95,17.25,261.55,2.59,16.89
27272,"Supreme Infra.","NSE","SUPREMEINF","Engineering - Turnkey Services","Infrastructure Developers & Operators",201603,25.7,1209.7,-40.8,245.63,2.59,16.89
27273,"K E C Intl.","NSE","KEC","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201103,51.42,3965.12,147.09,420.26,1.4,9.42
27273,"K E C Intl.","NSE","KEC","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201203,51.42,4604.34,181.84,474.67,1.4,9.42
27273,"K E C Intl.","NSE","KEC","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201303,51.42,5592.07,4.56,314.57,1.4,9.42
27273,"K E C Intl.","NSE","KEC","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201403,51.42,6558.77,85.59,503.83,1.4,9.42
27273,"K E C Intl.","NSE","KEC","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201503,51.42,6592.09,110.74,565.93,1.4,9.42
27273,"K E C Intl.","NSE","KEC","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201603,51.42,6463.61,158.01,627.1,1.4,9.42
27297,"Emk.Global Fin.","NSE","EMKAY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201103,24.43,114.71,8.33,19.76,0.13,19.57
27297,"Emk.Global Fin.","NSE","EMKAY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201203,24.44,90.25,-0.77,5.92,0.13,19.57
27297,"Emk.Global Fin.","NSE","EMKAY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201303,24.44,78.92,-7.9,4.9,0.13,19.57
27297,"Emk.Global Fin.","NSE","EMKAY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201403,24.44,67.45,-5.21,3.17,0.13,19.57
27297,"Emk.Global Fin.","NSE","EMKAY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201503,24.44,103.73,-15.94,-8.96,0.13,19.57
27297,"Emk.Global Fin.","NSE","EMKAY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201603,24.44,95,9.81,18.61,0.13,19.57
27299,"Plethico Pharma.","NSE","PLETHICO","Pharmaceuticals - Indian - Formulations","Pharmaceuticals",201112,34.07,412.01,-37.63,62.11,1.87,15.06
27299,"Plethico Pharma.","NSE","PLETHICO","Pharmaceuticals - Indian - Formulations","Pharmaceuticals",201212,34.07,475.06,-7.89,56.78,1.87,15.06
27299,"Plethico Pharma.","NSE","PLETHICO","Pharmaceuticals - Indian - Formulations","Pharmaceuticals",201403,34.07,531.3,-8.73,80.22,1.87,15.06
27310,"Glory Films","NSE","GLORY","Packaging - Lamination / Processors - Medium/Small","Packaging",201103,59.47,167.72,0.51,24.28,1.06,-1.9
27310,"Glory Films","NSE","GLORY","Packaging - Lamination / Processors - Medium/Small","Packaging",201203,59.47,124.89,-19.75,15.69,1.06,-1.9
27310,"Glory Films","NSE","GLORY","Packaging - Lamination / Processors - Medium/Small","Packaging",201303,59.47,76.76,-25.48,-1.46,1.06,-1.9
27313,"Parabolic Drugs","NSE","PARABDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201103,61.89,619.84,52.87,117.7,0,-362.35
27313,"Parabolic Drugs","NSE","PARABDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201203,61.89,924.34,51.21,161.43,0,-362.35
27313,"Parabolic Drugs","NSE","PARABDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201303,61.89,765.68,-139.76,-67.27,0,-362.35
27313,"Parabolic Drugs","NSE","PARABDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201403,61.89,437.92,-131.73,-68.86,0,-362.35
27313,"Parabolic Drugs","NSE","PARABDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201503,61.89,231.78,-379.32,-77.33,0,-362.35
27313,"Parabolic Drugs","NSE","PARABDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201603,61.89,75.59,-485.19,-306.08,0,-362.35
27323,"JSW Energy","NSE","JSWENERGY","Power Generation And Supply","Power Generation & Distribution",201103,1640.05,3869.05,885.61,1641.98,0.59,41.23
27323,"JSW Energy","NSE","JSWENERGY","Power Generation And Supply","Power Generation & Distribution",201203,1640.05,5016.42,234.64,1176.63,0.59,41.23
27323,"JSW Energy","NSE","JSWENERGY","Power Generation And Supply","Power Generation & Distribution",201303,1640.05,6396.45,993.03,2240.57,0.59,41.23
27323,"JSW Energy","NSE","JSWENERGY","Power Generation And Supply","Power Generation & Distribution",201403,1640.05,5802.61,602.48,1897.36,0.59,41.23
27323,"JSW Energy","NSE","JSWENERGY","Power Generation And Supply","Power Generation & Distribution",201503,1640.05,6331.95,994.55,2362.15,0.59,41.23
27323,"JSW Energy","NSE","JSWENERGY","Power Generation And Supply","Power Generation & Distribution",201603,1640.05,5959.42,965.85,2457.04,0.59,41.23
27325,"JHS Sven.Lab.","NSE","JHS","Personal Care - Indian - Medium / Small","FMCG",201103,14.55,85.42,6.01,18.22,0.1,7.24
27325,"JHS Sven.Lab.","NSE","JHS","Personal Care - Indian - Medium / Small","FMCG",201203,17.55,92.8,-3.64,12.13,0.1,7.24
27325,"JHS Sven.Lab.","NSE","JHS","Personal Care - Indian - Medium / Small","FMCG",201303,24.1,56.06,-4.21,23.92,0.1,7.24
27325,"JHS Sven.Lab.","NSE","JHS","Personal Care - Indian - Medium / Small","FMCG",201403,24.1,35.28,-28.8,-6.45,0.1,7.24
27325,"JHS Sven.Lab.","NSE","JHS","Personal Care - Indian - Medium / Small","FMCG",201503,24.1,55.32,-22.14,-9.61,0.1,7.24
27325,"JHS Sven.Lab.","NSE","JHS","Personal Care - Indian - Medium / Small","FMCG",201603,37.64,100.09,-21.63,-10.78,0.1,7.24
27333,"Allcargo Logist.","NSE","ALLCARGO","Transport - Road","Logistics",201203,26.11,1095.02,184.06,360.05,0.18,22.9
27333,"Allcargo Logist.","NSE","ALLCARGO","Transport - Road","Logistics",201303,25.28,1018.09,115.55,272.09,0.18,22.9
27333,"Allcargo Logist.","NSE","ALLCARGO","Transport - Road","Logistics",201403,25.21,989.01,56.12,234.07,0.18,22.9
27333,"Allcargo Logist.","NSE","ALLCARGO","Transport - Road","Logistics",201503,25.21,1137.65,97.49,274.64,0.18,22.9
27333,"Allcargo Logist.","NSE","ALLCARGO","Transport - Road","Logistics",201603,50.42,1205.28,124.15,276,0.18,22.9
27338,"Action Const.Eq.","NSE","ACE","Engineering - Heavy - Material Handling","Capital Goods-Non Electrical Equipment",201103,18.58,693.56,40.59,66.17,0.46,5.51
27338,"Action Const.Eq.","NSE","ACE","Engineering - Heavy - Material Handling","Capital Goods-Non Electrical Equipment",201203,19.79,855.51,28.47,57.03,0.46,5.51
27338,"Action Const.Eq.","NSE","ACE","Engineering - Heavy - Material Handling","Capital Goods-Non Electrical Equipment",201303,19.79,667.85,7.21,35.1,0.46,5.51
27338,"Action Const.Eq.","NSE","ACE","Engineering - Heavy - Material Handling","Capital Goods-Non Electrical Equipment",201403,19.79,614.93,4.02,30.79,0.46,5.51
27338,"Action Const.Eq.","NSE","ACE","Engineering - Heavy - Material Handling","Capital Goods-Non Electrical Equipment",201503,19.79,597.66,6.75,32.15,0.46,5.51
27338,"Action Const.Eq.","NSE","ACE","Engineering - Heavy - Material Handling","Capital Goods-Non Electrical Equipment",201603,23.46,637.3,8.81,40.43,0.46,5.51
27340,"HOV Services","NSE","HOVS","IT Enabled Services / Business Process Outsourcing","IT - Software",201103,12.49,24.74,16.62,17.08,0.08,16.21
27340,"HOV Services","NSE","HOVS","IT Enabled Services / Business Process Outsourcing","IT - Software",201112,12.49,9.41,1.6,2.67,0.08,16.21
27340,"HOV Services","NSE","HOVS","IT Enabled Services / Business Process Outsourcing","IT - Software",201212,12.49,11.36,1.42,2.52,0.08,16.21
27340,"HOV Services","NSE","HOVS","IT Enabled Services / Business Process Outsourcing","IT - Software",201403,12.5,15.92,0.85,1.8,0.08,16.21
27340,"HOV Services","NSE","HOVS","IT Enabled Services / Business Process Outsourcing","IT - Software",201503,12.51,12.54,-0.29,-0.03,0.08,16.21
27340,"HOV Services","NSE","HOVS","IT Enabled Services / Business Process Outsourcing","IT - Software",201603,12.53,13.51,1.39,2.19,0.08,16.21
27341,"Volt.Transform.","NSE","VOLTAMP","Electric Equipment - Transformers","Capital Goods - Electrical Equipment",201103,10.12,535.34,51.78,84.9,0,8.99
27341,"Volt.Transform.","NSE","VOLTAMP","Electric Equipment - Transformers","Capital Goods - Electrical Equipment",201203,10.12,569.81,33.28,57.18,0,8.99
27341,"Volt.Transform.","NSE","VOLTAMP","Electric Equipment - Transformers","Capital Goods - Electrical Equipment",201303,10.12,515.5,32.9,54.19,0,8.99
27341,"Volt.Transform.","NSE","VOLTAMP","Electric Equipment - Transformers","Capital Goods - Electrical Equipment",201403,10.12,444.78,26.29,41.71,0,8.99
27341,"Volt.Transform.","NSE","VOLTAMP","Electric Equipment - Transformers","Capital Goods - Electrical Equipment",201503,10.12,516.89,28.41,40.91,0,8.99
27341,"Volt.Transform.","NSE","VOLTAMP","Electric Equipment - Transformers","Capital Goods - Electrical Equipment",201603,10.12,563.3,43.98,65.71,0,8.99
27346,"Renaissance Jew.","NSE","RJL","Diamond Cutting / Jewellery - Medium / Small","Diamond, Gems and Jewellery",201103,19.08,605.3,33,49.61,0.44,4.65
27346,"Renaissance Jew.","NSE","RJL","Diamond Cutting / Jewellery - Medium / Small","Diamond, Gems and Jewellery",201203,19.08,709.43,41.17,61.08,0.44,4.65
27346,"Renaissance Jew.","NSE","RJL","Diamond Cutting / Jewellery - Medium / Small","Diamond, Gems and Jewellery",201303,19.08,719.01,13.37,36.05,0.44,4.65
27346,"Renaissance Jew.","NSE","RJL","Diamond Cutting / Jewellery - Medium / Small","Diamond, Gems and Jewellery",201403,19.08,982.3,27.11,47.82,0.44,4.65
27346,"Renaissance Jew.","NSE","RJL","Diamond Cutting / Jewellery - Medium / Small","Diamond, Gems and Jewellery",201503,19.08,1060.39,34.45,57.41,0.44,4.65
27346,"Renaissance Jew.","NSE","RJL","Diamond Cutting / Jewellery - Medium / Small","Diamond, Gems and Jewellery",201603,19.08,1142.9,33.47,53.1,0.44,4.65
27347,"Sh.Ashtavinayak","NSE","SHREEASHTA","Entertainment - Content Providers","Entertainment",201103,82.47,82.06,-8.71,36.12,0.43,66.13
27347,"Sh.Ashtavinayak","NSE","SHREEASHTA","Entertainment - Content Providers","Entertainment",201203,82.47,85.45,7.82,98.61,0.43,66.13
27347,"Sh.Ashtavinayak","NSE","SHREEASHTA","Entertainment - Content Providers","Entertainment",201303,92.14,76.11,-13.14,49.53,0.43,66.13
27350,"GTN Textiles","NSE","GTNTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201103,11.64,149.43,3.81,19.25,3,2.33
27350,"GTN Textiles","NSE","GTNTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201203,11.64,140.01,-4.43,9.34,3,2.33
27350,"GTN Textiles","NSE","GTNTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201303,11.64,209.39,-3.56,12.01,3,2.33
27350,"GTN Textiles","NSE","GTNTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201403,11.64,286.12,1.95,22.93,3,2.33
27350,"GTN Textiles","NSE","GTNTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201503,11.64,185.98,-3.06,10.99,3,2.33
27350,"GTN Textiles","NSE","GTNTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201603,11.64,152.92,-7.34,3.57,3,2.33
27360,"Global Vectra","NSE","GLOBALVECT","Transport - Airlines","Air Transport Service",201103,14,231.58,-44.38,12.78,3.2,23.66
27360,"Global Vectra","NSE","GLOBALVECT","Transport - Airlines","Air Transport Service",201203,14,278.8,-24.16,42.25,3.2,23.66
27360,"Global Vectra","NSE","GLOBALVECT","Transport - Airlines","Air Transport Service",201303,14,249.97,6.85,64.92,3.2,23.66
27360,"Global Vectra","NSE","GLOBALVECT","Transport - Airlines","Air Transport Service",201403,14,331.55,5.49,59.34,3.2,23.66
27360,"Global Vectra","NSE","GLOBALVECT","Transport - Airlines","Air Transport Service",201503,14,346.81,23.12,84.17,3.2,23.66
27360,"Global Vectra","NSE","GLOBALVECT","Transport - Airlines","Air Transport Service",201603,14,357.38,12.91,71.19,3.2,23.66
27361,"Broadcast Init.","NSE","BROADCAST","Entertainment - Electronic Media","Entertainment",201103,25.31,9.61,-52.89,-40.82,0,-404.82
27361,"Broadcast Init.","NSE","BROADCAST","Entertainment - Electronic Media","Entertainment",201203,25.31,13.01,15.8,27.66,0,-404.82
27361,"Broadcast Init.","NSE","BROADCAST","Entertainment - Electronic Media","Entertainment",201303,25.31,6.35,-29.54,-16.95,0,-404.82
27361,"Broadcast Init.","NSE","BROADCAST","Entertainment - Electronic Media","Entertainment",201403,25.31,19.68,-20,-12.75,0,-404.82
27361,"Broadcast Init.","NSE","BROADCAST","Entertainment - Electronic Media","Entertainment",201503,25.31,11.42,-53.51,-46.23,0,-404.82
27363,"Evinix Indus.","NSE","EVINIX","Textiles - Readymade Apparel","Readymade Garments/ Apparells",201103,10.7,206.8,2.59,15.6,0.79,7.54
27366,"Cambridge Tech.","NSE","CTE","Computers - Software - Medium / Small","IT - Software",201103,19.63,32.76,1.85,13,0,21.26
27366,"Cambridge Tech.","NSE","CTE","Computers - Software - Medium / Small","IT - Software",201203,19.63,30.79,0.16,8.04,0,21.26
27366,"Cambridge Tech.","NSE","CTE","Computers - Software - Medium / Small","IT - Software",201303,19.63,21.8,-48.66,-47.7,0,21.26
27366,"Cambridge Tech.","NSE","CTE","Computers - Software - Medium / Small","IT - Software",201403,19.63,20.22,1.79,3.27,0,21.26
27366,"Cambridge Tech.","NSE","CTE","Computers - Software - Medium / Small","IT - Software",201503,19.63,25.9,1.29,4.18,0,21.26
27366,"Cambridge Tech.","NSE","CTE","Computers - Software - Medium / Small","IT - Software",201603,19.63,29.45,5.58,6.25,0,21.26
27367,"Abhishek Corp.","NSE","ABHISHEK","Textiles - Cotton Yarn - 100% EOUs","Textiles",201103,16.01,49.59,-69.8,-35.01,0,-110.34
27367,"Abhishek Corp.","NSE","ABHISHEK","Textiles - Cotton Yarn - 100% EOUs","Textiles",201203,16.01,21.06,-81.05,-13.45,0,-110.34
27367,"Abhishek Corp.","NSE","ABHISHEK","Textiles - Cotton Yarn - 100% EOUs","Textiles",201303,16.01,25.87,-66.47,-8.94,0,-110.34
27367,"Abhishek Corp.","NSE","ABHISHEK","Textiles - Cotton Yarn - 100% EOUs","Textiles",201403,16.01,22.42,-81.72,-13.26,0,-110.34
27367,"Abhishek Corp.","NSE","ABHISHEK","Textiles - Cotton Yarn - 100% EOUs","Textiles",201503,16.01,10.96,-84.02,-9.74,0,-110.34
27367,"Abhishek Corp.","NSE","ABHISHEK","Textiles - Cotton Yarn - 100% EOUs","Textiles",201603,16.01,6.48,-94.89,-7.16,0,-110.34
27371,"Everonn Educat.","NSE","EVERONN","Computers - Education","Computer Education",201103,19.03,301.63,72.97,162.35,0,-111.29
27371,"Everonn Educat.","NSE","EVERONN","Computers - Education","Computer Education",201203,21.87,303.82,-16.51,74.74,0,-111.29
27371,"Everonn Educat.","NSE","EVERONN","Computers - Education","Computer Education",201303,21.87,115.01,-255.42,-291.93,0,-111.29
27371,"Everonn Educat.","NSE","EVERONN","Computers - Education","Computer Education",201403,22.96,43.23,-120.82,-59.54,0,-111.29
27371,"Everonn Educat.","NSE","EVERONN","Computers - Education","Computer Education",201503,24.05,28.33,-84.39,-10.79,0,-111.29
27371,"Everonn Educat.","NSE","EVERONN","Computers - Education","Computer Education",201603,24.05,17.62,-947.06,-708.33,0,-111.29
27375,"Sutlej Textiles","NSE","SUTLEJTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201103,10.92,1581.65,114.34,274.83,1.1,13.51
27375,"Sutlej Textiles","NSE","SUTLEJTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201203,10.92,1537.01,31.73,178.26,1.1,13.51
27375,"Sutlej Textiles","NSE","SUTLEJTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201303,10.92,1680.24,76.97,228.26,1.1,13.51
27375,"Sutlej Textiles","NSE","SUTLEJTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201403,16.38,1880.62,131.38,304.99,1.1,13.51
27375,"Sutlej Textiles","NSE","SUTLEJTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201503,16.38,1878.21,115.46,271.12,1.1,13.51
27375,"Sutlej Textiles","NSE","SUTLEJTEX","Textiles - Spinning/Cotton/Blended Yarn - Ring Spg","Textiles",201603,16.38,2271.33,143.36,306.93,1.1,13.51
27387,"L T Foods","NSE","DAAWAT","Food - Proccesing - Rice","FMCG",201103,26.12,822.93,16.18,78.86,2.89,9
27387,"L T Foods","NSE","DAAWAT","Food - Proccesing - Rice","FMCG",201203,26.12,984.2,4.44,102.45,2.89,9
27387,"L T Foods","NSE","DAAWAT","Food - Proccesing - Rice","FMCG",201303,26.17,1659.65,33.83,149.96,2.89,9
27387,"L T Foods","NSE","DAAWAT","Food - Proccesing - Rice","FMCG",201403,26.31,1802.65,38.48,150.45,2.89,9
27387,"L T Foods","NSE","DAAWAT","Food - Proccesing - Rice","FMCG",201503,26.45,1821.64,30.66,161.01,2.89,9
27387,"L T Foods","NSE","DAAWAT","Food - Proccesing - Rice","FMCG",201603,26.66,1821.2,30.38,163.94,2.89,9
27415,"Ruchira Papers","NSE","RUCHIRA","Paper - Medium / Small","Paper",201103,22.42,254.01,3.88,34.37,0.64,13.12
27415,"Ruchira Papers","NSE","RUCHIRA","Paper - Medium / Small","Paper",201203,22.42,284.28,7.58,41.85,0.64,13.12
27415,"Ruchira Papers","NSE","RUCHIRA","Paper - Medium / Small","Paper",201303,22.42,297.41,16.45,52.63,0.64,13.12
27415,"Ruchira Papers","NSE","RUCHIRA","Paper - Medium / Small","Paper",201403,22.42,320.13,15.28,50.63,0.64,13.12
27415,"Ruchira Papers","NSE","RUCHIRA","Paper - Medium / Small","Paper",201503,22.42,346.56,12.83,40.47,0.64,13.12
27415,"Ruchira Papers","NSE","RUCHIRA","Paper - Medium / Small","Paper",201603,22.42,362.58,19.47,48.67,0.64,13.12
